time,city,row,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
2016-12-23 23:05:18,Dublin,82389,54.916669999999996,-8.0,drYDRmTJ5hG8gQ3Ry13KCQ,Weather warnings as Storm Barbara approaches,2016-12-23 23:05:18,Natural Disaster,moderate,"(54.916669999999996, -8.0)",4.0,Dublin,1.0
2016-12-23 23:05:22,Ḩamāh,82390,35.0,38.0,JiA4SGTJ5hGZ_w3Ry13KCQ,Islamic State Releases Video Showing Turkish Soldiers Being Burned Alive,2016-12-23 23:05:22,Geopolitical,extreme,"(35.0, 38.0)",25.0,Ḩamāh,1.0
2016-12-23 23:05:33,Ḩamāh,81898,35.0,38.0,SN7TTmTJ5hGmHA3Ry13KCQ,"ISIL Burns Two Turkish Soldiers Alive, Releases Gruesome Video",2016-12-23 23:05:33,Geopolitical,extreme,"(35.0, 38.0)",25.0,Ḩamāh,1.0
2016-12-23 23:05:36,Ḩamāh,82128,35.0,38.0,ADRHUGTJ5hGqIt4N+RcZ4Q,ISIS 'burns Turkish troops alive' after Ankara vows no let-up,2016-12-23 23:05:36,Geopolitical,extreme,"(35.0, 38.0)",25.0,Ḩamāh,1.0
2016-12-24 00:00:00,Manila,82375,14.6,120.96666699999999,nLCwz2LJ5hGVuxoX_zs7xg,Authorities on alert as tropical storm Nina nears Luzon,2016-12-24 00:00:00,riskline_5,moderate,"(14.6, 120.96666699999999)",4.0,Manila,1.0
2016-12-24 00:00:00,Manila,84946,14.6,120.96666699999999,Ti3NqLvJ5hG8luIN+RcZ4Q,Authorities issue pre-emptive evacuation orders in Bicol region ahead of Typhoon Nina's landfall - Update,2016-12-24 00:00:00,riskline_5,moderate,"(14.6, 120.96666699999999)",4.0,Manila,1.0
2016-12-24 00:00:00,Mogadishu,85703,2.4094,40.5948,vKlpu9HJ5hGjVOEN+RcZ4Q,"Unidentified gunmen attack construction sites, telephone masts in Wajir county",2016-12-24 00:00:00,riskline_2,high,"(2.4094000000000002, 40.594799999999999)",16.0,Mogadishu,1.0
2016-12-24 00:00:00,Rome,86551,41.9,12.483333,BMYSiO3J5hGagB4X_zs7xg,Authorities announce heightened security measures nationwide,2016-12-24 00:00:00,riskline_7,moderate,"(41.899999999999999, 12.483333)",4.0,Rome,1.0
2016-12-24 00:04:55,Ḩamāh,82575,35.0,38.0,jj7VmWzJ5hGznd4N+RcZ4Q,Russia sends battalion of military police to Syria’s ‘liberated’ city of Aleppo,2016-12-24 00:04:55,Geopolitical,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-24 00:04:59,Ḩamāh,82576,35.0,38.0,tD4HnGzJ5hGhq94N+RcZ4Q,"Turkish air strikes in Syria kill 88 since Thursday, says monitor",2016-12-24 00:04:59,Geopolitical,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-24 00:05:14,Multān,82580,30.0,70.0,EnnUpGzJ5hG3f94N+RcZ4Q,Zardari gets candid: Gives shocking reply to a female reporter,2016-12-24 00:05:14,Physical Threats,moderate,"(30.0, 70.0)",4.0,Multān,1.0
2016-12-24 00:05:16,Dublin,82617,54.5,-6.5,TBdQpmzJ5hGnhBkX_zs7xg,Warning over deadly prescription pills in NI,2016-12-24 00:05:16,Infrastructure,moderate,"(54.5, -6.5)",4.0,Dublin,1.0
2016-12-24 00:05:26,London,82594,51.50853,-0.12574000000000002,avVNrGzJ5hGVYw7Ry13KCQ,Turnpike Lane stabbing: Man fighting for life after being knifed in north London,2016-12-24 00:05:26,Infrastructure,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-24 00:05:29,Rome,82624,42.83333,12.83333,ICK_rWzJ5hGGbN4N+RcZ4Q,Bailout looms for Italy's ailing BMPS bank,2016-12-24 00:05:29,Other,moderate,"(42.833329999999997, 12.83333)",4.0,Rome,1.0
2016-12-24 00:05:52,Rome,82669,42.83333,12.83333,CKfQu2zJ5hG4Sd4N+RcZ4Q,Berlin attack suspect Anis Amri killed in Milan shootout,2016-12-24 00:05:52,Physical Threats,medium,"(42.833329999999997, 12.83333)",9.0,Rome,1.0
2016-12-24 00:05:57,Dublin,82653,54.5,-6.5,Hl3PvmzJ5hGlUBkX_zs7xg,‘Betrayed’: Retired paratroopers lament investigation over killing of IRA chief,2016-12-24 00:05:57,Other,moderate,"(54.5, -6.5)",4.0,Dublin,1.0
2016-12-24 00:05:58,London,82636,43.6299,-80.96219,eK+Gv2zJ5hGYDA7Ry13KCQ,Ireland set to be battered by heavy winds and rain as Storm Barbara arrives,2016-12-24 00:05:58,Infrastructure,moderate,"(43.629899999999999, -80.962190000000007)",4.0,London,1.0
2016-12-24 01:04:38,Preston,82827,53.75379,-2.35863,wNZp8XTJ5hG_4Q_Ry13KCQ,"Man stabbed in head, neck and chest during 'horrendous attack'",2016-12-24 01:04:38,Crime,moderate,"(53.753790000000002, -2.3586299999999998)",4.0,Preston,1.0
2016-12-24 01:04:45,Berlin,82829,52.52437,13.41053,wJ3V9XTJ5hG_4Q_Ry13KCQ,Anis Amri: 5 Things To Know About Berlin Xmas Market Terrorist Who Pledged ISIS,2016-12-24 01:04:45,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 01:04:51,Berlin,82831,52.52437,13.41053,HLAE+XTJ5hGVmw_Ry13KCQ,Brothers arrested over terror plot to attack German shopping centre,2016-12-24 01:04:51,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 01:04:53,Gaza,82803,31.5,34.75,rmN3+nTJ5hGwpxkX_zs7xg,Israeli rabbis launch war on Christmas tree,2016-12-24 01:04:53,Other,moderate,"(31.5, 34.75)",4.0,Gaza,1.0
2016-12-24 01:05:02,Hannover,82834,51.5,10.5,Sp6W_3TJ5hG6cQ_Ry13KCQ,Two brothers arrested on suspicion of bomb plot against shopping mall,2016-12-24 01:05:02,Physical Threats,moderate,"(51.5, 10.5)",4.0,Hannover,1.0
2016-12-24 01:05:10,Bamako,82841,10.83333,-10.66667,lqSeBHXJ5hG6E98N+RcZ4Q,"New Ebola vaccine 100% effective in human trial conducted in Guinea, says WHO",2016-12-24 01:05:10,Public Health,moderate,"(10.83333, -10.66667)",4.0,Bamako,1.0
2016-12-24 01:05:14,Preston,82842,54.75844,-2.6953099999999997,3KzQBnXJ5hG6E98N+RcZ4Q,Aecom : Sutherland MP calls for halt to nuclear material flying from Wick,2016-12-24 01:05:14,Other,moderate,"(54.75844, -2.6953099999999997)",4.0,Preston,1.0
2016-12-24 01:05:18,Bamako,82843,10.83333,-10.66667,_Dn5CHXJ5hG6E98N+RcZ4Q,"Ebola experimental vaccine is highly effective, trial shows",2016-12-24 01:05:18,Infrastructure,moderate,"(10.83333, -10.66667)",4.0,Bamako,1.0
2016-12-24 01:05:41,Ḩamāh,82881,35.0,38.0,QEMCF3XJ5hGj5g_Ry13KCQ,88 civilians kill in Turkish air strikes,2016-12-24 01:05:41,Geopolitical,medium,"(35.0, 38.0)",9.0,Ḩamāh,1.0
2016-12-24 01:05:43,Irkutsk,82876,52.297779999999996,104.29639,NsBvGHXJ5hG5UBkX_zs7xg,Radio Free Europe/Radio Liberty: Russian Foreign Ministry reacts on Ukrainian ambassador’s trolling,2016-12-24 01:05:43,Infrastructure,medium,"(52.297779999999996, 104.29639)",9.0,Irkutsk,1.0
2016-12-24 01:05:48,Berlin,82883,52.52437,13.41053,7JRaG3XJ5hGj5g_Ry13KCQ,Two brothers arrested on suspicion of plotting to attack Germany's largest shopping mall,2016-12-24 01:05:48,Crime,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 01:06:39,Lagos,82888,6.45407,3.3946699999999996,ugRPOXXJ5hGFxQ_Ry13KCQ,Nigeria denies 'plastic rice' reports,2016-12-24 01:06:39,Geopolitical,moderate,"(6.4540699999999998, 3.3946699999999996)",4.0,Lagos,1.0
2016-12-24 01:06:53,Lagos,82925,6.45254,3.4358400000000002,orP_QXXJ5hGhBd8N+RcZ4Q,Cameroonian steward kills boss over December salary,2016-12-24 01:06:53,Other,moderate,"(6.4525399999999999, 3.4358400000000002)",4.0,Lagos,1.0
2016-12-24 01:07:43,Lagos,82967,6.45407,3.3946699999999996,ngO0X3XJ5hGqnw_Ry13KCQ,"FRSC reads riot act to tanker drivers, set to impound trailers",2016-12-24 01:07:43,Infrastructure,moderate,"(6.4540699999999998, 3.3946699999999996)",4.0,Lagos,1.0
2016-12-24 01:08:39,Lagos,83015,6.45407,3.3946699999999996,ugvTgHXJ5hGZJA7Ry13KCQ,"Lagos set for bigger, bolder Musical Fiesta",2016-12-24 01:08:39,Infrastructure,moderate,"(6.4540699999999998, 3.3946699999999996)",4.0,Lagos,1.0
2016-12-24 02:03:25,Berlin,82945,52.52437,13.41053,LmTLJ33J5hGztRoX_zs7xg,'Schengen MUST go' Nigel Farage fumes after Berlin terrorist shot dead in Italy,2016-12-24 02:03:25,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 02:03:46,Krasnoyarsk,82420,60.0,100.0,UFcJNH3J5hGxAg3Ry13KCQ,Russia sends military police to Aleppo,2016-12-24 02:03:46,Geopolitical,extreme,"(60.0, 100.0)",25.0,Krasnoyarsk,1.0
2016-12-24 02:04:41,Berlin,82813,52.52437,13.41053,1mo6VX3J5hGFZ94N+RcZ4Q,Hold students union elections by 31 Jan: Calcutta University to Colleges,2016-12-24 02:04:41,Other,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 02:04:59,Hong Kong,83088,22.28552,114.15768999999999,MNPMX33J5hGgPRgX_zs7xg,Mindef has made a formal representation to Hong Kong over seizure of military vehicles,2016-12-24 02:04:59,Infrastructure,moderate,"(22.285520000000002, 114.15768999999999)",4.0,Hong Kong,1.0
2016-12-24 02:05:01,Milan,83086,45.46427,9.18951,ajbKYH3J5hGLzxDRy13KCQ,"In video, Berlin truck attack suspect pledges allegiance to ISIS",2016-12-24 02:05:01,Other,moderate,"(45.464269999999999, 9.1895100000000003)",4.0,Milan,1.0
2016-12-24 02:05:02,City of London,83089,51.5175,-0.04292,OB+uYX3J5hGgPRgX_zs7xg,Moment youths suspected of 27 raids in east London ransack shop in Stepney,2016-12-24 02:05:02,Geopolitical,moderate,"(51.517499999999998, -0.04292)",4.0,City of London,1.0
2016-12-24 02:05:05,Ḩamāh,83087,35.0,38.0,wEomY33J5hGLzxDRy13KCQ,Turkey's war in Syria: Fresh raids leave 16 dead - reports,2016-12-24 02:05:05,Physical Threats,medium,"(35.0, 38.0)",9.0,Ḩamāh,1.0
2016-12-24 02:05:12,Berlin,82853,52.52437,13.41053,WFucZ33J5hGLzxDRy13KCQ,"Prime suspect in Berlin Christmas market attack shot dead in Milan, according to security officials",2016-12-24 02:05:12,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 02:05:17,Berlin,83067,52.52437,13.41053,Ri+Wan3J5hGgPRgX_zs7xg,"Berlin Christmas market attacker allegedly killed in shootout with Milan police, media report",2016-12-24 02:05:17,Physical Threats,high,"(52.524369999999998, 13.41053)",16.0,Berlin,1.0
2016-12-24 02:05:21,Krasnoyarsk,83068,60.0,100.0,nrjQbH3J5hGgPRgX_zs7xg,Russia to float out 2 nuclear submarines in 2017,2016-12-24 02:05:21,Other,medium,"(60.0, 100.0)",9.0,Krasnoyarsk,1.0
2016-12-24 02:05:26,Berlin,82772,52.52437,13.41053,Dre0b33J5hGnQ94N+RcZ4Q,Berlin Christmas market attacker shot dead,2016-12-24 02:05:26,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 02:05:27,Berlin,83096,52.52437,13.41053,_sVucH3J5hG+_BDRy13KCQ,Berlin Christmas market attack: Live updates after truck massacre suspect Anis Amri 'shot dead by police',2016-12-24 02:05:27,Infrastructure,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 02:05:28,Berlin,83072,52.52437,13.41053,FGoscX3J5hGgPRgX_zs7xg,Armed police raids held over Berlin attack,2016-12-24 02:05:28,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 02:05:37,Lexington-Fayette,83107,38.056470000000004,-83.94326,NKxRdn3J5hGnQ94N+RcZ4Q,Governor declares emergency in county with arsenic in soil,2016-12-24 02:05:37,Other,high,"(38.056470000000004, -83.943259999999995)",16.0,Lexington-Fayette,1.0
2016-12-24 02:05:39,Stuttgart,83123,48.69096,9.14062,bmfTd33J5hGeGBgX_zs7xg,"John Bolton: Berlin Attack Shows Merkel’s Germany Can’t Control Borders, ‘Can’t Even Deal with Threats Once They’re Manifest’",2016-12-24 02:05:39,Physical Threats,moderate,"(48.690959999999997, 9.1406200000000002)",4.0,Stuttgart,1.0
2016-12-24 02:05:44,Stuttgart,83109,48.69096,9.14062,tAXEen3J5hGnQ94N+RcZ4Q,German arrests over mall terrorism plan,2016-12-24 02:05:44,Physical Threats,moderate,"(48.690959999999997, 9.1406200000000002)",4.0,Stuttgart,1.0
2016-12-24 02:05:46,Berlin,83101,52.52437,13.41053,_uiVe33J5hG+_BDRy13KCQ,Berlin market attack suspect shot dead in shootout in Milan: security source,2016-12-24 02:05:46,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 02:05:50,Ḩamāh,83075,35.0,38.0,AOLtfX3J5hGWOBDRy13KCQ,Putin: Liberation of Aleppo Crucial Part of Normalization of Situation in Syria,2016-12-24 02:05:50,Geopolitical,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-24 02:05:51,Berlin,83111,52.52437,13.41053,eCKofn3J5hGiNN4N+RcZ4Q,Berlin truck attacker Anis Amri shot dead by police in Milan,2016-12-24 02:05:51,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 02:05:55,Ḩamāh,83112,35.0,38.0,kkbbgH3J5hGiNN4N+RcZ4Q,88 dead in Turkish raids on IS-held Syria town: Monitor,2016-12-24 02:05:55,Geopolitical,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-24 02:05:57,Berlin,83127,52.52437,13.41053,MDFbgn3J5hG8RhgX_zs7xg,Berlin truck attack suspect 'shot dead in Milan',2016-12-24 02:05:57,Other,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 02:07:46,Newcastle,83196,-28.272759999999998,29.129459999999998,2Mxsw33J5hGYoRDRy13KCQ,South Africa: Gogo Receives Special Gift From Minister Muthambi,2016-12-24 02:07:46,Physical Threats,moderate,"(-28.272759999999998, 29.129459999999998)",4.0,Newcastle,1.0
2016-12-24 02:08:12,Moscow,83233,55.5532,38.14951,YFH70n3J5hGUYRgX_zs7xg,New flights to open to Baku next year,2016-12-24 02:08:12,Other,moderate,"(55.553199999999997, 38.149509999999999)",4.0,Moscow,1.0
2016-12-24 03:04:58,Milan,83377,45.53329,9.22585,HJ8ewYXJ5hGEud8N+RcZ4Q,Trainee policeman killed Amri,2016-12-24 03:04:58,Crime,medium,"(45.533290000000001, 9.2258499999999994)",9.0,Milan,1.0
2016-12-24 03:05:03,Milan,83380,45.46427,9.18951,TPkTxIXJ5hGgGxsX_zs7xg,Man shot dead in Milan identified as Berlin attacker,2016-12-24 03:05:03,Physical Threats,high,"(45.464269999999999, 9.1895100000000003)",16.0,Milan,1.0
2016-12-24 03:05:12,Palermo,83362,35.91667,14.433329999999998,2OlLyYXJ5hG4rQ3Ry13KCQ,The Latest: Hijack negotiating team on standby in Malta,2016-12-24 03:05:12,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 03:05:57,Palermo,83390,35.91667,14.433329999999998,dq5Q5IXJ5hG9HxsX_zs7xg,"BREAKING NEWS: Aircraft changes course abruptly, lands in Malta; potential hijack - PM",2016-12-24 03:05:57,Other,extreme,"(35.916670000000003, 14.433329999999998)",25.0,Palermo,1.0
2016-12-24 04:04:49,Milan,82517,45.46427,9.18951,nFJPHY7J5hGasuAN+RcZ4Q,Berlin Attacks: Suspect Killed During 3AM Gunfight With Police In Milan,2016-12-24 04:04:49,Physical Threats,moderate,"(45.464269999999999, 9.1895100000000003)",4.0,Milan,1.0
2016-12-24 04:04:54,Palermo,82519,35.91667,14.433329999999998,NLV5II7J5hGEpuAN+RcZ4Q,'Hijacked' Afriqiyah Airways Libyan Plane Lands In Malta,2016-12-24 04:04:54,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 04:04:57,"Washington, D.C.",83344,38.895109999999995,-77.03636999999999,8pfwIY7J5hGPaQ_Ry13KCQ,Harry Potter Robs Banks: 5 Craziest Crimes of Week,2016-12-24 04:04:57,Infrastructure,medium,"(38.895109999999995, -77.036369999999991)",9.0,"Washington, D.C.",1.0
2016-12-24 04:04:59,Krasnoyarsk,83547,60.0,100.0,ipxrI47J5hGkdBkX_zs7xg,Russia Not to Spend Unaffordable Amounts in Case of Arms Race - Putin,2016-12-24 04:04:59,Geopolitical,moderate,"(60.0, 100.0)",4.0,Krasnoyarsk,1.0
2016-12-24 04:05:03,Ḩamāh,83548,35.0,38.0,vkauJY7J5hGkdBkX_zs7xg,'Dozens of civilians killed' by Turkish airstrikes in Syria,2016-12-24 04:05:03,Geopolitical,extreme,"(35.0, 38.0)",25.0,Ḩamāh,1.0
2016-12-24 04:05:04,Milan,83346,45.46427,9.18951,FvJjJo7J5hGPaQ_Ry13KCQ,State intervention in MPS to strengthen,2016-12-24 04:05:04,Infrastructure,moderate,"(45.464269999999999, 9.1895100000000003)",4.0,Milan,1.0
2016-12-24 04:05:06,Berlin,83551,52.52437,13.41053,5GMeJ47J5hGfz+AN+RcZ4Q,Minister causes stir online after promising to hug policeman shot by Berlin terror suspect,2016-12-24 04:05:06,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 04:05:07,Mişrātah,83554,28.0,17.0,VrvWJ47J5hGkdBkX_zs7xg,Libya plane hijack: Live updates after flight 8U209 passenger jet 'seized by hijacker',2016-12-24 04:05:07,Other,moderate,"(28.0, 17.0)",4.0,Mişrātah,1.0
2016-12-24 04:05:12,Palermo,83348,35.91667,14.433329999999998,Vjm6Ko7J5hGPaQ_Ry13KCQ,Libyan passenger plane hijacked and diverted to Malta – reports,2016-12-24 04:05:12,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 04:05:20,Dublin,83559,51.89863,-8.389610000000001,ZJj3L47J5hGviOAN+RcZ4Q,Fire causes extensive damage to Georgian house in Cork,2016-12-24 04:05:20,Natural Disaster,medium,"(51.898629999999997, -8.3896100000000011)",9.0,Dublin,1.0
2016-12-24 04:05:27,Palermo,83561,35.91667,14.433329999999998,UNHJM47J5hGviOAN+RcZ4Q,Malta: Libyan plane presumed to be hijacked has landed,2016-12-24 04:05:27,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 04:05:29,Palermo,83353,35.91667,14.433329999999998,vEdKNY7J5hG3Kg_Ry13KCQ,Two hijackers said to be on board Libyan plane that diverted to Malta,2016-12-24 04:05:29,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 04:05:32,Palermo,83565,35.91667,14.433329999999998,zhPUNo7J5hGCFRkX_zs7xg,Malta flight hijackers leave the plane along with the crew as airport drama ends peacefully,2016-12-24 04:05:32,Other,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
2016-12-24 04:05:43,Palermo,83095,35.91667,14.433329999999998,wBdVPY7J5hGCFRkX_zs7xg,Libyan plane with 118 aboard hijacked to Malta; attackers let 25 women off the plane,2016-12-24 04:05:43,Other,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
2016-12-24 04:05:45,Berlin,83594,52.52437,13.41053,1qzQPo7J5hGviOAN+RcZ4Q,Berlin attack: Tunisian suspect Anis Amri shot dead in Italy,2016-12-24 04:05:45,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 04:05:46,Berlin,83610,52.52437,13.41053,JpOKP47J5hGCFRkX_zs7xg,Italy says Berlin market attack suspect killed in shootout in Italy,2016-12-24 04:05:46,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 04:05:49,Palermo,83595,35.91667,14.433329999999998,OvMAQY7J5hGviOAN+RcZ4Q,Afriqiyah Airways flight diverted to Malta after 'hijacking',2016-12-24 04:05:49,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 04:05:54,Berlin,83584,52.52437,13.41053,EL0cRI7J5hGLIA_Ry13KCQ,Police Verify Reports on Berlin Attack Suspect’s Presence in Northern Denmark,2016-12-24 04:05:54,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 04:05:58,Palermo,83585,35.91667,14.433329999999998,kr9FRo7J5hGLIA_Ry13KCQ,"Hijacked Libyan plane lands in Malta, negotiations begin",2016-12-24 04:05:58,Other,medium,"(35.916670000000003, 14.433329999999998)",9.0,Palermo,1.0
2016-12-24 05:04:40,Berlin,83695,52.52437,13.41053,JCtneZbJ5hGcweAN+RcZ4Q,"Berlin attacker shot dead in Milan, confirms Italian government",2016-12-24 05:04:40,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 05:04:42,Tehran,82954,35.694390000000006,51.42151,sFLaepbJ5hGuthoX_zs7xg,Anti-Craft Forces Shoot Down Quadcopter in Capital: Iran's Air Defense Base,2016-12-24 05:04:42,Geopolitical,moderate,"(35.694390000000006, 51.421509999999998)",4.0,Tehran,1.0
2016-12-24 05:04:43,Palermo,83696,35.91667,14.433329999999998,WLaWe5bJ5hGcweAN+RcZ4Q,Malta's Prime Minister Warns of ‘Potential Hijack’ of Internal Libyan Flight,2016-12-24 05:04:43,Geopolitical,medium,"(35.916670000000003, 14.433329999999998)",9.0,Palermo,1.0
2016-12-24 05:04:53,Palermo,83737,35.91667,14.433329999999998,AvCigZbJ5hGdgeAN+RcZ4Q,Hijacking of Libyan Airliner to Malta Ends Without Bloodshed,2016-12-24 05:04:53,Geopolitical,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
2016-12-24 05:04:58,Berlin,83568,52.52437,13.41053,Sr6xhJbJ5hGMGg3Ry13KCQ,Berlin market attack suspect killed in shootout in northern Italy,2016-12-24 05:04:58,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 05:05:00,Milan,83574,45.46427,9.18951,xuBxhZbJ5hGQgxoX_zs7xg,Berlin Attack Suspect Killed In Shootout In Milan: Real-Time Updates,2016-12-24 05:05:00,Physical Threats,medium,"(45.464269999999999, 9.1895100000000003)",9.0,Milan,1.0
2016-12-24 05:05:01,Palermo,83576,35.91667,14.433329999999998,4NAvhpbJ5hGRQuAN+RcZ4Q,Libyan plane hijack: Afriqiyah Airways flight 8U209 diverted to Malta,2016-12-24 05:05:01,Other,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
2016-12-24 05:05:03,Berlin,83731,52.52437,13.41053,9syoh5bJ5hGRmhoX_zs7xg,Berlin attack: Anis Amri shot dead in Milan,2016-12-24 05:05:03,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 05:05:11,Palermo,83761,35.91667,14.433329999999998,8PIajJbJ5hGSURoX_zs7xg,Malta state TV says two hijackers on diverted Libya plane have hand grenades and threatening to blow up aircraft,2016-12-24 05:05:11,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 05:05:13,Palermo,83742,35.91667,14.433329999999998,WvuNjZbJ5hGMGg3Ry13KCQ,Hijacked Libyan plane headed for Malta: PM,2016-12-24 05:05:13,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 05:05:15,Berlin,83762,52.52437,13.41053,XidJjpbJ5hGKwxoX_zs7xg,"'We're not at war', stoic Germans say after Berlin attack",2016-12-24 05:05:15,Other,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 05:05:16,Palermo,83777,35.91667,14.433329999999998,XA8Ij5bJ5hGRQuAN+RcZ4Q,Breaking: Hijacked Libyan Plane Lands In Malta,2016-12-24 05:05:16,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 05:05:17,Berlin,83794,52.52437,13.41053,cvK9j5bJ5hGMGg3Ry13KCQ,Berlin Truck Attack: Chief Suspect Killed By Police In Milan Shootout,2016-12-24 05:05:17,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 05:05:21,Palermo,83795,35.91667,14.433329999999998,JtYKkpbJ5hGQPQ3Ry13KCQ,'Hijacked' Libyan plane lands in Malta,2016-12-24 05:05:21,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 05:05:25,Berlin,83796,52.52437,13.41053,Psc2lJbJ5hGh6A3Ry13KCQ,"NEW INFORMATION: France tightens borders, still misses truck attack suspect",2016-12-24 05:05:25,Infrastructure,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 05:05:30,Palermo,83750,35.91667,14.433329999999998,hP00l5bJ5hGEShoX_zs7xg,"Libyan plane with 118 people aboard hijacked, lands in Malta; high-alert sounded",2016-12-24 05:05:30,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 05:05:36,Palermo,83799,35.91667,14.433329999999998,eu3wmpbJ5hGh6A3Ry13KCQ,"Libyan plane hijacked, lands in Malta with 118 on board",2016-12-24 05:05:36,Other,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
2016-12-24 05:05:37,Palermo,83766,35.91667,14.433329999999998,fFOrm5bJ5hGzlxoX_zs7xg,Malta says 2 hijackers are threatening to blow up Libyan plane with 118 passengers,2016-12-24 05:05:37,Geopolitical,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 05:05:38,Berlin,83783,52.52437,13.41053,co1mnJbJ5hGm6OAN+RcZ4Q,German federal prosecutor to give update on Berlin attack probe,2016-12-24 05:05:38,Physical Threats,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 05:05:39,Palermo,83800,35.91667,14.433329999999998,ysUbnZbJ5hGh6A3Ry13KCQ,'Hijackers threatening to blow up' passenger plane with 118 people on board in Malta,2016-12-24 05:05:39,Other,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
2016-12-24 05:05:47,Palermo,83802,35.91667,14.433329999999998,lmeaoZbJ5hGh6A3Ry13KCQ,Libyan aircraft diverted to Malta in 'hijack situation',2016-12-24 05:05:47,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 05:05:50,Palermo,83803,35.91667,14.433329999999998,8qU1o5bJ5hGQ1A3Ry13KCQ,"Libyan plane hijacked by 2, lands in Malta; 118 onboard: Reports",2016-12-24 05:05:50,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 05:05:52,Palermo,83786,35.91667,14.433329999999998,JCKzpJbJ5hGHYOAN+RcZ4Q,Libyan plane carrying 118 people hijacked and diverted to Malta,2016-12-24 05:05:52,Other,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
